"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","FRAGMENT","MORPH_CODE","EX_BOUND","JUVENILE","FRAGMENT.1","REMNANT","Shape_Leng","SEGAREA"
"765","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.046861497,1
"769","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.018245547,1
"774","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.016783921,1
"775","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.025200992,1
"776","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.046812926,1
"777","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.009304837,1
"778","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.018220044,1
"779","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.016323298,1
"781","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.026970353,1
"783","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.024068443,1
"784","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.011482595,1
"785","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.015417523,1
"786","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.010818965,1
"787","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.03547647,1
"788","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.015261061,1
"789","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.021541124,1
"807","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.023224556,1
"808","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.011002727,1
"809","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.034917331,1
"810","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.010948058,1
"812","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.043011859,1
"813","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.02393533,1
"814","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.016493939,1
"815","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.034665257,1
"816","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.019669774,1
"817","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.011643023,1
"818","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.007416872,1
"820","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.020739333,1
"822","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.030110629,1
"823","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.030189568,1
"826","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.021631689,1
"827","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PMEA","0","BR","0",-1,"0","0",0.029482197,1
"828","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.019112562,1
"829","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.021468347,1
"830","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.021718655,1
"831","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.023617791,1
"832","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.01042353,1
"833","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.012445079,1
"834","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.049279307,1
"836","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.019772961,1
"838","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.010840664,1
"839","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.009213034,1
"840","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.008514693,1
"841","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.016688319,1
"842","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.008736132,1
"843","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.007647875,1
"844","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.017774701,1
"845","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.020624742,1
"846","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","UNKN","0","KN","0",-1,"0","0",0.008499999,1
"847","MA",2019,"SE1902","LAN-01813","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.008766414,1
"853","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.037207526,1
"854","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.0318,1
"855","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.018334938,1
"856","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.043736027,1
"857","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.023286262,1
"859","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","POCS","0","EM","0",-1,"0","0",0.044814395,1
"865","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PMEA","0","BR","0",-1,"0","0",0.042888227,1
"868","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.029049612,1
"869","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.017441616,1
"870","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.038520254,1
"902","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.031264197,1
"904","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.028504386,1
"907","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.046954658,1
"908","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.017473409,1
"909","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.04005621,1
"910","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.013508517,1
"911","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.043141859,1
"914","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.03962739,1
"915","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.042837833,1
"916","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.014835431,1
"917","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.009462558,1
"918","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.013761541,1
"920","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.01059481,1
"921","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.009338095,1
"922","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.013551752,1
"923","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","PLOB","0","MD","0",-1,"0","0",0.014089004,1
"924","MA",2019,"SE1902","LAN-01817","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.013867949,1
"925","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","POCS","0","EM","0",-1,"0","0",0.015285613,1
"926","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","POSP","0","EM","0",-1,"0","0",0.023447815,1
"927","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","POSP","0","EM","0",-1,"0","0",0.021411447,1
"930","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.026627242,1
"932","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.043572584,1
"933","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","POCS","0","EM","0",-1,"0","0",0.028938556,1
"934","MA",2019,"SE1902","NII-02584","B","10",1,1,"0","POSP","0","EM","0",-1,"0","0",0.017164208,1
"941","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.014080127,1
"942","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.012035365,1
"943","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MOSP","0","EM","0",-1,"0","0",0.010989541,1
"945","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.014205633,1
"946","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MOSP","0","EM","0",-1,"0","0",0.038362742,1
"947","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.030949798,1
"948","MA",2019,"SE1902","NII-02594","B","0",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.015253196,1
"949","MA",2019,"SE1902","NII-02594","B","10",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.017640011,1
"950","MA",2019,"SE1902","NII-02594","B","10",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.013294358,1
"951","MA",2019,"SE1902","NII-02594","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.011248557,1
"954","MA",2019,"SE1902","NII-02594","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.011363538,1
"955","MA",2019,"SE1902","NII-02594","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.015520631,1
"957","MA",2019,"SE1902","NII-02594","B","15",1,1,"-1",NA,"0",NA,"0",-1,"0","0",0.002262742,1
"959","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.017202616,1
"960","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.020112186,1
"961","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.009108238,1
"962","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.020762465,1
"963","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","POCS","0","KN","0",-1,"0","0",0.04357396,1
"965","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","POCS","0","EM","0",-1,"0","0",0.01675858,1
"966","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.024544654,1
"967","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.021534158,1
"968","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.008772684,1
"969","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","POCS","0","KN","0",-1,"0","0",0.025520385,1
"970","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.023162469,1
"971","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.025074488,1
"974","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.023881372,1
"975","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.01622005,1
"976","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.035007713,1
"977","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.0111,1
"979","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.005742821,1
"981","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","POCS","0","KN","0",-1,"0","0",0.017736967,1
"982","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.013418271,1
"983","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.011027692,1
"984","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.01510298,1
"985","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","POCS","0","EM","0",-1,"0","0",0.019504102,1
"986","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.012480785,1
"987","MA",2019,"SE1902","OAH-03232","B","10",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.015219067,1
"988","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.013514807,1
"989","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.010028459,1
"990","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.01636154,1
"991","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.014561936,1
"992","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.012658989,1
"993","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.018300001,1
"995","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","POSP","0","EM","0",-1,"0","0",0.013756817,1
"999","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.048917992,1
"1004","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","PMEA","0","BR","0",-1,"0","0",0.047975515,1
"1005","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.013603308,1
"1006","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.040201617,1
"1007","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.015261062,1
"1008","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.019949185,1
"1010","MA",2019,"SE1902","OAH-03234","B","5",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.012349089,1
"1013","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.03522854,1
"1015","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.033155692,1
"1018","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.029864527,1
"1020","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.021029741,1
"1021","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.0164,1
"1022","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.015391231,1
"1023","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","UNKN","0","EM","0",-1,"0","0",0.033084739,1
"1024","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.017200291,1
"1025","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.025800194,1
"1041","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.024361445,1
"1044","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.029124045,1
"1045","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.048267589,1
"1046","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","MPAT","0","EM","0",-1,"0","0",0.025090636,1
"1048","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.009929753,1
"1050","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.032092367,1
"1051","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.015322206,1
"1052","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.022426992,1
"1053","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.006594695,1
"1054","MA",2019,"SE1902","OAH-03235","B","0",1,1,"0","MCAP","0","EM","0",-1,"0","0",0.012201639,1
"1","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.03223042,1
"2","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.006835203,1
"3","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.028398063,1
"5","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.008509407,1
"6","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.01833712,1
"9","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.021268051,1
"10","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.020511948,1
"11","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.017229046,1
"12","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.009097251,1
"13","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.015420765,1
"14","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.010818965,1
"15","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.030223335,1
"18","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.010456099,1
"19","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.028419183,1
"25","MSL",2019,"SE1902","HAW-03433","A","5",1,1,"0","POCS","0","EF","0",-1,"0","0",0.029398129,1
"26","MSL",2019,"SE1902","HAW-03433","A","5",1,1,"0","POCS","0","EF","0",-1,"0","0",0.034961121,1
"27","MSL",2019,"SE1902","HAW-03433","A","5",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.032546582,1
"28","MSL",2019,"SE1902","HAW-03433","A","5",1,1,"0","POSP","0","EF","0",-1,"0","0",0.035420333,1
"38","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.037593218,1
"39","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.029594931,1
"40","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","POCS","0","EF","0",-1,"0","0",0.009362158,1
"41","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","POSP","0","EF","0",-1,"0","0",0.016436849,1
"42","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","POCS","0","KN","0",-1,"0","0",0.018282232,1
"43","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.019337271,1
"44","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.032175301,1
"45","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","POCS","0","EF","0",-1,"0","0",0.013935925,1
"46","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.014827338,1
"47","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.022914188,1
"48","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.012,1
"49","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","POCS","0","EF","0",-1,"0","0",0.017003823,1
"50","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.01671915,1
"51","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.019125375,1
"53","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.034391423,1
"57","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.009343446,1
"59","MSL",2019,"SE1902","HAW-03433","A","10",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.01190378,1
"78","MSL",2019,"SE1902","HAW-03433","A","0",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.038246176,1
"79","CSC",2019,"SE1902","HAW-03433","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.007083785,1
"80","CSC",2019,"SE1902","HAW-03433","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.018847282,1
"83","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.02875013,1
"84","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.028844411,1
"87","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.023926972,1
"88","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MPAT","0","EF","0",-1,"0","0",0.024135037,1
"91","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.040244875,1
"97","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.010340696,1
"100","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.023930107,1
"102","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.014234113,1
"103","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.017407182,1
"104","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.022366046,1
"105","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.016546904,1
"106","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.024782453,1
"107","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.006463745,1
"108","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.018952572,1
"111","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.016085086,1
"115","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.028129878,1
"116","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.04794184,1
"117","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","POSP","0","EF","0",-1,"0","0",0.041175236,1
"119","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.02474207,1
"121","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.03347626,1
"123","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.030736623,1
"124","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.028206383,1
"125","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EM","0",-1,"0","0",0.028353484,1
"128","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PMEA","0","KN","0",-1,"0","0",0.041330981,1
"129","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","PLOB","0","EF","0",-1,"0","0",0.018172781,1
"130","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MPAT","0","EF","0",-1,"0","0",0.040101996,1
"131","MSL",2019,"SE1902","HAW-03434","A","0",1,1,"0","MPAT","0","EF","0",-1,"0","0",0.029476262,1
"147","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.033112686,1
"148","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.047068673,1
"149","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","POSP","0","EF","0",-1,"0","0",0.010117806,1
"150","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.043835374,1
"151","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","MCAP","0","EF","0",-1,"0","0",0.04012144,1
"153","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","POSP","0","EF","0",-1,"0","0",0.017252536,1
"154","MSL",2019,"SE1902","HAW-03434","A","5",1,1,"0","POSP","0","EF","0",-1,"0","0",0.02396414,1
